VBat1,VBat2,VBat3,TEx1,TEx2,TIn1,TIn2,TIn3,5VLine,12VLine,
  57,  57,  70,4095,4095,1465,1454,1300,2115,1226,1019,
  57,  56,  68,4095,4095,1465,1455,1297,2116,1159,1019,
  57,  55,  69,4095,4095,1464,1455,1297,2117,1146,1018,
  56,  56,  69,4095,4095,1465,1457,1298,2117,1081,1019,
  57,  56,  69,4095,4095,1465,1457,1299,2118,1394,1021,
  57,  55,  69,4095,4095,1465,1457,1296,2118,1403,1019,
  57,  55,  67,4095,4095,1465,1457,1294,2118,1411,1019,
  55,  56,  70,4095,4095,1466,1456,1298,2117,1427,1019,
  57,  55,  69,4095,4095,1466,1458,1295,2116,1439,1020,
  57,  57,  69,4095,4095,1463,1455,1296,2118,1359,1020,
  57,  57,  68,4095,4095,1466,1455,1297,2120,1287,1018,
  58,  56,  68,4095,4095,1465,1454,1298,2117,1261,1019,
  56,  55,  69,4095,4095,1465,1455,1297,2116,1278,1020,
  57,  57,  68,4095,4095,1466,1456,1298,2117,1259,1019,
  56,  56,  68,4095,4095,1465,1458,1295,2117,1249,1020,
  56,  58,  69,4095,4095,1466,1457,1300,2115,1207,1021,
  56,  55,  69,4095,4095,1466,1457,1300,2115,1164,1020,
  57,  56,  69,4095,4095,1465,1457,1298,2115,1129,1022,
  58,  56,  69,4095,4095,1467,1457,1296,2118,1105,1021,
  57,  55,  69,4095,4095,1465,1457,1294,2115,1386,1020,
  56,  55,  69,4095,4095,1468,1458,1294,2115,1391,1019,
  56,  57,  68,4095,4095,1467,1457,1299,2115,1387,1019,
  56,  56,  69,4095,4095,1466,1459,1298,2115,1413,1021,
  55,  56,  69,4095,4095,1465,1458,1299,2118,1424,1019,
  55,  57,  70,4095,4095,1467,1455,1296,2117,1287,1018,
  57,  56,  68,4095,4095,1467,1457,1298,2117,1295,1019,
  55,  56,  69,4095,4095,1466,1457,1298,2116,1293,1019,
  57,  57,  69,4095,4095,1467,1457,1298,2116,1292,1020,
  57,  55,  68,4095,4095,1467,1456,1295,2116,1293,1019,
  56,  56,  69,4095,4095,1467,1457,1298,2116,1256,1019,
  56,  57,  69,4095,4095,1466,1459,1296,2118,1213,1019,
  56,  57,  69,4095,4095,1467,1458,1297,2117,1164,1021,
  57,  57,  69,4095,4095,1467,1458,1301,2119,1140,1020,
  56,  57,  69,4095,4095,1467,1458,1297,2118,1120,1020,
  56,  57,  69,4095,4095,1468,1458,1296,2117,1396,1020,
  56,  55,  69,4095,4095,1467,1459,1294,2118,1413,1020,
  57,  56,  69,4095,4095,1466,1457,1297,2115,1415,1022,
  56,  57,  68,4095,4095,1467,1456,1300,2117,1434,1021,
  56,  55,  69,4095,4095,1467,1460,1300,2115,1444,1021,
  56,  58,  68,4095,4095,1466,1457,1298,2117,1289,1020,
  56,  55,  69,4095,4095,1467,1459,1298,2118,1288,1021,
  57,  56,  69,4095,4095,1466,1457,1295,2116,1291,1020,
  55,  57,  69,4095,4095,1469,1458,1297,2117,1290,1021,
  56,  56,  70,4095,4095,1466,1459,1297,2116,1274,1019,
  55,  56,  69,4095,4095,1465,1457,1297,2116,1226,1019,
  57,  57,  68,4095,4095,1467,1460,1297,2121,1182,1020,
  54,  56,  68,4095,4095,1465,1459,1297,2117,1157,1021,
  57,  57,  69,4095,4095,1467,1459,1298,2116,1130,1021,
  57,  55,  70,4095,4095,1468,1459,1296,2118,1227,1020,
  57,  54,  70,4095,4095,1467,1459,1298,2114,1400,1021,
  56,  56,  69,4095,4095,1466,1459,1297,2113,1410,1020,
  56,  55,  69,4095,4095,1467,1461,1297,2116,1424,1020,
  57,  55,  69,4095,4095,1467,1460,1295,2119,1437,1020,
  55,  55,  69,4095,4095,1466,1459,1298,2117,1427,1019,
  55,  55,  69,4095,4095,1467,1460,1296,2115,1292,1021,
  57,  57,  69,4095,4095,1467,1461,1298,2118,1263,1021,
  57,  55,  67,4095,4095,1469,1458,1299,2115,1276,1021,
  56,  56,  68,4095,4095,1466,1459,1299,2117,1280,1024,
  55,  56,  69,4095,4095,1467,1461,1297,2114,1250,1021,
  56,  57,  69,4095,4095,1466,1461,1298,2115,1217,1020,
  56,  56,  69,4095,4095,1467,1459,1299,2116,1157,1021,
  56,  57,  69,4095,4095,1468,1460,1300,2117,1129,1021,
  56,  55,  69,4095,4095,1467,1459,1295,2115,1094,1021,
  57,  56,  69,4095,4095,1467,1461,1296,2115,1378,1021,
  57,  56,  69,4095,4095,1466,1461,1299,2117,1375,1021,
  57,  56,  70,4095,4095,1469,1461,1297,2117,1401,1021,
  55,  56,  69,4095,4095,1469,1460,1299,2117,1403,1020,
  55,  56,  69,4095,4095,1469,1460,1299,2117,1419,1022,
  56,  57,  70,4095,4095,1469,1460,1297,2115,1352,1021,
  56,  56,  70,4095,4095,1469,1460,1299,2116,1277,1022,
  56,  55,  69,4095,4095,1468,1461,1296,2115,1278,1021,
  57,  56,  70,4095,4095,1466,1461,1295,2117,1279,1020,
  55,  57,  69,4095,4095,1469,1461,1297,2116,1284,1022,
  57,  55,  69,4095,4095,1469,1460,1298,2117,1239,1019,
  56,  57,  69,4095,4095,1468,1459,1300,2117,1213,1019,
  56,  57,  69,4095,4095,1469,1461,1298,2115,1161,1021,
  57,  56,  68,4095,4095,1469,1461,1297,2117,1138,1018,
  57,  56,  69,4095,4095,1468,1461,1297,2117,1117,1021,
  57,  56,  68,4095,4095,1469,1461,1297,2117,1381,1021,
  56,  56,  70,4095,4095,1468,1462,1298,2118,1389,1021,
  56,  55,  70,4095,4095,1467,1461,1296,2116,1397,1021,
  56,  56,  70,4095,4095,1470,1462,1298,2115,1395,1021,
  55,  57,  69,4095,4095,1469,1464,1297,2117,1419,1021,
  57,  56,  70,4095,4095,1467,1461,1299,2117,1273,1021,
  57,  55,  70,4095,4095,1470,1461,1297,2117,1279,1022,
  57,  56,  69,4095,4095,1467,1461,1297,2115,1276,1022,
  56,  56,  69,4095,4095,1469,1461,1300,2117,1278,1021,
  56,  55,  69,4095,4095,1467,1461,1298,2120,1272,1021,
  56,  56,  69,4095,4095,1469,1461,1298,2118,1218,1021,
  57,  56,  70,4095,4095,1467,1463,1297,2115,1190,1023,
  57,  56,  69,4095,4095,1468,1461,1297,2120,1150,1022,
  56,  56,  69,4095,4095,1467,1461,1297,2113,1136,1021,
  56,  56,  69,4095,4095,1468,1463,1298,2117,1095,1021,
  55,  55,  69,4095,4095,1467,1463,1297,2118,1394,1021,
  57,  56,  69,4095,4095,1468,1462,1297,2113,1367,1021,
  58,  57,  69,4095,4095,1469,1464,1299,2117,1413,1023,
  57,  55,  70,4095,4095,1467,1463,1294,2115,1421,1021,
  57,  55,  69,4095,4095,1469,1462,1297,2119,1418,1021,
  55,  56,  69,4095,4095,1470,1461,1297,2117,1278,1022,
  57,  57,  69,4095,4095,1470,1461,1296,2118,1289,1021,
  56,  55,  68,4095,4095,1469,1462,1298,2117,1268,1021,
  57,  57,  69,4095,4095,1469,1463,1298,2116,1281,1020,
  58,  55,  70,4095,4095,1469,1464,1297,2115,1265,1019,
  57,  56,  69,4095,4095,1468,1463,1296,2115,1240,1022,
  57,  57,  68,4095,4095,1469,1461,1298,2115,1182,1021,
  57,  57,  69,4095,4095,1470,1463,1296,2115,1147,1021,
  57,  55,  68,4095,4095,1468,1464,1299,2115,1102,1021,
  56,  57,  69,4095,4095,1469,1463,1299,2117,1148,1022,
  56,  57,  69,4095,4095,1469,1463,1298,2115,1390,1021,
  56,  57,  69,4095,4095,1469,1464,1297,2115,1409,1022,
  57,  55,  69,4095,4095,1468,1463,1295,2117,1425,1021,
  57,  57,  70,4095,4095,1470,1463,1299,2117,1433,1021,
  56,  55,  67,4095,4095,1470,1464,1297,2115,1434,1022,
  58,  56,  69,4095,4095,1469,1464,1295,2121,1281,1022,
  56,  55,  69,4095,4095,1469,1462,1299,2115,1290,1021,
  56,  58,  69,4095,4095,1470,1462,1295,2117,1288,1021,
  56,  56,  69,4095,4095,1470,1463,1297,2118,1291,1021,
  56,  57,  70,4095,4095,1468,1463,1297,2114,1274,1022,
  57,  56,  68,4095,4095,1469,1463,1296,2117,1228,1022,
  57,  57,  69,4095,4095,1469,1463,1295,2118,1190,1021,
  57,  56,  68,4095,4095,1469,1463,1298,2117,1123,1021,
  56,  55,  68,4095,4095,1468,1465,1298,2116,1115,1021,
  56,  55,  69,4095,4095,1469,1464,1296,2117,1381,1022,
  56,  56,  70,4095,4095,1469,1465,1299,2115,1398,1022,
  56,  55,  70,4095,4095,1469,1465,1296,2118,1413,1021,
  56,  57,  70,4095,4095,1470,1464,1297,2117,1425,1023,
  56,  55,  69,4095,4095,1469,1467,1297,2115,1431,1024,
  58,  58,  69,4095,4095,1469,1464,1297,2116,1359,1021,
  55,  57,  69,4095,4095,1470,1464,1297,2117,1283,1022,
  56,  56,  69,4095,4095,1471,1465,1297,2117,1285,1023,
  57,  57,  70,4095,4095,1469,1465,1297,2118,1292,1023,
  57,  56,  69,4095,4095,1470,1465,1297,2116,1282,1022,
  57,  56,  70,4095,4095,1469,1465,1296,2115,1268,1024,
  55,  55,  68,4095,4095,1469,1463,1296,2118,1207,1021,
  57,  56,  69,4095,4095,1469,1466,1297,2118,1185,1024,
  56,  57,  70,4095,4095,1470,1463,1298,2116,1145,1021,
  55,  55,  70,4095,4095,1468,1465,1296,2115,1094,1024,
  55,  55,  69,4095,4095,1471,1465,1300,2115,1392,1023,
  57,  56,  69,4095,4095,1469,1465,1295,2116,1375,1021,
  56,  56,  69,4095,4095,1472,1465,1297,2116,1401,1024,
  57,  55,  69,4095,4095,1469,1465,1300,2115,1414,1021,
  55,  57,  68,4095,4095,1469,1465,1297,2113,1416,1024,
  57,  56,  69,4095,4095,1469,1465,1298,2116,1281,1021,
  57,  56,  69,4095,4095,1470,1463,1294,2118,1273,1024,
  57,  55,  68,4095,4095,1471,1464,1297,2116,1277,1021,
  56,  57,  69,4095,4095,1470,1464,1298,2116,1268,1024,
  56,  56,  69,4095,4095,1470,1465,1297,2116,1277,1022,
  57,  56,  69,4095,4095,1469,1465,1297,2118,1241,1021,
  56,  56,  68,4095,4095,1471,1465,1297,2117,1205,1021,
  57,  57,  69,4095,4095,1469,1465,1300,2117,1160,1021,
  55,  55,  68,4095,4095,1470,1466,1297,2117,1111,1022,
  57,  57,  67,4095,4095,1470,1465,1298,2113,1109,1022,
  56,  57,  69,4095,4095,1471,1466,1298,2115,1386,1022,
  56,  56,  69,4095,4095,1470,1468,1295,2117,1392,1021,
  56,  56,  70,4095,4095,1469,1465,1295,2117,1405,1024,
  55,  56,  70,4095,4095,1470,1466,1298,2115,1412,1023,
  56,  56,  69,4095,4095,1470,1465,1298,2115,1427,1023,
  56,  57,  70,4095,4095,1470,1465,1298,2116,1279,1024,
  58,  56,  69,4095,4095,1472,1466,1296,2117,1273,1022,
  57,  56,  69,4095,4095,1470,1465,1297,2115,1274,1021,
  55,  57,  68,4095,4095,1471,1465,1298,2116,1281,1022,
  57,  57,  70,4095,4095,1469,1465,1298,2117,1273,1021,
  56,  55,  69,4095,4095,1469,1467,1299,2115,1236,1024,
  56,  56,  69,4095,4095,1469,1466,1297,2117,1174,1024,
  56,  56,  69,4095,4095,1469,1467,1295,2117,1145,1024,
  55,  56,  69,4095,4095,1470,1467,1297,2121,1115,1023,
  56,  57,  69,4095,4095,1471,1467,1299,2117,1088,1024,
  57,  56,  70,4095,4095,1472,1466,1299,2114,1380,1024,
  56,  56,  69,4095,4095,1469,1465,1296,2115,1391,1021,
  56,  57,  70,4095,4095,1471,1467,1297,2117,1398,1023,
  56,  56,  71,4095,4095,1472,1467,1299,2117,1421,1023,
  56,  55,  69,4095,4095,1470,1466,1296,2115,1412,1024,
  57,  57,  69,4095,4095,1470,1466,1300,2115,1278,1021,
  57,  56,  69,4095,4095,1471,1466,1297,2117,1279,1024,
  56,  56,  69,4095,4095,1471,1467,1297,2117,1261,1024,
  57,  57,  69,4095,4095,1470,1467,1299,2115,1271,1024,
  57,  57,  69,4095,4095,1470,1467,1300,2118,1269,1023,
  56,  56,  69,4095,4095,1470,1467,1298,2117,1217,1024,
  57,  57,  70,4095,4095,1471,1468,1297,2117,1178,1025,
  57,  57,  68,4095,4095,1471,1466,1299,2115,1149,1024,
  55,  57,  69,4095,4095,1471,1467,1298,2118,1117,1025,
  57,  56,  69,4095,4095,1471,1466,1299,2115,1390,1024,
  57,  56,  69,4095,4095,1471,1467,1297,2116,1362,1023,
  57,  57,  69,4095,4095,1470,1468,1295,2116,1414,1024,
  55,  57,  69,4095,4095,1470,1469,1293,2114,1427,1024,
  56,  57,  69,4095,4095,1471,1469,1296,2116,1437,1024,
  57,  56,  68,4095,4095,1471,1466,1298,2117,1366,1024,
  55,  56,  69,4095,4095,1470,1467,1297,2116,1290,1023,
  57,  56,  70,4095,4095,1470,1468,1299,2115,1284,1024,
  56,  55,  69,4095,4095,1469,1467,1297,2118,1278,1025,
  57,  57,  69,4095,4095,1470,1467,1297,2118,1293,1024,
  56,  57,  69,4095,4095,1471,1468,1300,2115,1273,1023,
  56,  55,  69,4095,4095,1472,1467,1295,2118,1224,1024,
  57,  57,  70,4095,4095,1470,1469,1300,2115,1173,1024,
  56,  56,  69,4095,4095,1471,1469,1299,2118,1151,1024,
  56,  55,  69,4095,4095,1470,1467,1300,2118,1116,1024,
  57,  57,  68,4095,4095,1470,1467,1297,2116,1391,1024,
  57,  57,  69,4095,4095,1472,1467,1298,2118,1401,1024,
  57,  57,  69,4095,4095,1471,1468,1294,2117,1415,1024,
  56,  57,  69,4095,4095,1472,1467,1298,2117,1429,1023,
  57,  55,  70,4095,4095,1473,1468,1299,2118,1437,1025,
  57,  56,  69,4095,4095,1470,1469,1296,2117,1358,1024,
  57,  56,  69,4095,4095,1472,1468,1296,2118,1289,1024,
  55,  57,  69,4095,4095,1471,1467,1297,2116,1287,1024,
  56,  56,  68,4095,4095,1471,1467,1296,2117,1291,1024,
  57,  55,  70,4095,4095,1472,1467,1297,2117,1287,1023,
  57,  55,  69,4095,4095,1472,1467,1294,2117,1261,1022,
  57,  56,  69,4095,4095,1471,1470,1297,2115,1218,1024,
  55,  56,  69,4095,4095,1473,1467,1298,2115,1167,1024,
  56,  55,  69,4095,4095,1470,1469,1297,2118,1129,1024,
  57,  57,  67,4095,4095,1471,1469,1299,2119,1110,1024,
  57,  56,  69,4095,4095,1470,1469,1297,2117,1393,1024,
  57,  55,  69,4095,4095,1472,1468,1296,2116,1402,1024,
  57,  57,  70,4095,4095,1467,1469,1299,2116,1417,1024,
  57,  56,  70,4095,4095,1470,1469,1297,2118,1435,1022,
  57,  56,  70,4095,4095,1474,1468,1296,2116,1441,1024,
  57,  56,  70,4095,4095,1473,1468,1296,2115,1293,1023,
  57,  55,  68,4095,4095,1472,1469,1297,2118,1285,1025,
  56,  57,  69,4095,4095,1471,1469,1297,2118,1294,1024,
  55,  56,  68,4095,4095,1472,1469,1299,2119,1289,1024,
  56,  56,  67,4095,4095,1472,1466,1295,2119,1283,1024,
  57,  57,  70,4095,4095,1471,1469,1298,2115,1236,1024,
  56,  57,  69,4095,4095,1471,1469,1296,2117,1194,1025,
  57,  56,  69,4095,4095,1471,1468,1296,2120,1165,1024,
  57,  56,  69,4095,4095,1472,1468,1299,2117,1115,1025,
  55,  56,  70,4095,4095,1472,1470,1296,2115,1100,1024,
  56,  55,  69,4095,4095,1473,1469,1299,2118,1381,1025,
  56,  57,  69,4095,4095,1473,1469,1297,2112,1382,1024,
  56,  56,  68,4095,4095,1472,1469,1297,2118,1402,1025,
  56,  55,  70,4095,4095,1471,1469,1300,2118,1404,1025,
  56,  55,  70,4095,4095,1473,1469,1296,2116,1426,1024,
  56,  55,  69,4095,4095,1473,1469,1297,2115,1261,1024,
  58,  57,  70,4095,4095,1473,1468,1295,2120,1275,1025,
  57,  55,  69,4095,4095,1471,1469,1297,2116,1274,1025,
  56,  55,  69,4095,4095,1472,1469,1296,2118,1280,1025,
  57,  55,  69,4095,4095,1473,1470,1298,2117,1271,1024,
  56,  56,  68,4095,4095,1473,1469,1297,2117,1224,1024,
  57,  57,  70,4095,4095,1471,1469,1298,2117,1179,1025,
  56,  56,  69,4095,4095,1473,1469,1298,2117,1145,1023,
  56,  55,  69,4095,4095,1472,1469,1299,2117,1116,1025,
  56,  56,  69,4095,4095,1472,1470,1297,2118,1218,1026,
  56,  56,  70,4095,4095,1473,1471,1300,2117,1361,1026,
  55,  57,  69,4095,4095,1473,1470,1299,2115,1394,1026,
  57,  56,  69,4095,4095,1471,1470,1298,2117,1405,1025,
  56,  57,  70,4095,4095,1472,1469,1295,2116,1421,1024,
  56,  56,  69,4095,4095,1473,1469,1297,2118,1431,1024,
  55,  56,  69,4095,4095,1473,1470,1298,2117,1278,1024,
  56,  55,  70,4095,4095,1473,1471,1297,2119,1274,1024,
  56,  57,  69,4095,4095,1471,1469,1295,2115,1281,1025,
  57,  57,  69,4095,4095,1473,1468,1299,2115,1269,1025,
  57,  57,  69,4095,4095,1473,1469,1300,2117,1259,1025,
  57,  56,  71,4095,4095,1473,1470,1297,2115,1199,1025,
  55,  58,  69,4095,4095,1471,1471,1299,2120,1169,1025,
  55,  56,  69,4095,4095,1475,1469,1299,2118,1119,1024,
  57,  56,  70,4095,4095,1473,1471,1297,2117,1117,1025,
  57,  56,  69,4095,4095,1472,1471,1297,2117,1363,1024,
  57,  55,  70,4095,4095,1474,1470,1295,2116,1386,1024,
  56,  56,  69,4095,4095,1473,1469,1297,2118,1403,1024,
  57,  58,  69,4095,4095,1474,1470,1295,2119,1410,1026,
  56,  56,  69,4095,4095,1473,1471,1298,2115,1435,1024,
  57,  56,  68,4095,4095,1473,1472,1300,2114,1332,1025,
  55,  57,  69,4095,4095,1472,1471,1298,2116,1288,1025,
  56,  56,  69,4095,4095,1474,1470,1297,2119,1281,1025,
  55,  56,  68,4095,4095,1474,1469,1298,2117,1287,1025,
  56,  55,  71,4095,4095,1474,1470,1296,2117,1283,1026,
  57,  56,  70,4095,4095,1473,1469,1298,2117,1260,1025,
  57,  55,  68,4095,4095,1474,1470,1295,2117,1211,1025,
  57,  55,  69,4095,4095,1474,1471,1297,2117,1172,1025,
  56,  57,  69,4095,4095,1474,1471,1297,2116,1129,1027,
  57,  56,  67,4095,4095,1473,1471,1297,2121,1113,1025,
  57,  56,  69,4095,4095,1473,1472,1298,2117,1392,1026,
  56,  57,  70,4095,4095,1474,1472,1296,2115,1398,1025,
  57,  55,  69,4095,4095,1473,1470,1295,2116,1415,1024,
  57,  57,  70,4095,4095,1473,1472,1297,2116,1428,1026,
  57,  57,  69,4095,4095,1474,1471,1297,2117,1439,1025,
  57,  55,  69,4095,4095,1474,1472,1297,2115,1291,1026,
  57,  56,  69,4095,4095,1474,1470,1296,2117,1289,1025,
  56,  56,  69,4095,4095,1473,1471,1296,2118,1289,1024,
  56,  57,  70,4095,4095,1474,1470,1296,2115,1289,1025,
  56,  57,  69,4095,4095,1472,1471,1296,2119,1277,1026,
  57,  56,  70,4095,4095,1474,1469,1295,2119,1250,1025,
  55,  56,  70,4095,4095,1473,1473,1297,2117,1200,1026,
  56,  56,  69,4095,4095,1472,1471,1296,2118,1164,1025,
  56,  56,  69,4095,4095,1474,1470,1297,2122,1107,1026,
  57,  56,  69,4095,4095,1475,1471,1299,2118,1108,1025,
  57,  56,  71,4095,4095,1474,1473,1295,2117,1380,1025,
  57,  55,  69,4095,4095,1476,1472,1296,2117,1405,1025,
  56,  57,  69,4095,4095,1474,1473,1300,2118,1400,1024,
  57,  56,  70,4095,4095,1474,1471,1295,2120,1432,1024,
  55,  55,  70,4095,4095,1475,1473,1299,2115,1426,1026,
  56,  57,  70,4095,4095,1475,1472,1297,2117,1289,1026,
  55,  55,  69,4095,4095,1474,1471,1297,2119,1287,1024,
  56,  57,  69,4095,4095,1474,1472,1296,2120,1289,1026,
  55,  57,  70,4095,4095,1474,1470,1295,2118,1293,1025,
  57,  55,  69,4095,4095,1473,1471,1298,2117,1267,1026,
  56,  56,  70,4095,4095,1472,1470,1297,2117,1251,1026,
  56,  55,  69,4095,4095,1474,1472,1296,2118,1199,1026,
  56,  57,  70,4095,4095,1475,1471,1299,2120,1143,1026,
  56,  57,  69,4095,4095,1473,1473,1298,2116,1127,1026,
  57,  56,  69,4095,4095,1475,1472,1298,2119,1098,1025,
  57,  57,  68,4095,4095,1475,1471,1297,2118,1395,1024,
  57,  55,  69,4095,4095,1474,1473,1299,2119,1388,1026,
  56,  57,  69,4095,4095,1472,1472,1296,2118,1407,1025,
  57,  56,  69,4095,4095,1474,1473,1299,2118,1418,1025,
  58,  55,  69,4095,4095,1475,1470,1298,2116,1421,1026,
  57,  56,  69,4095,4095,1474,1470,1295,2118,1272,1026,
  56,  57,  70,4095,4095,1473,1473,1299,2117,1274,1025,
  57,  55,  70,4095,4095,1473,1472,1297,2120,1265,1026,
  58,  57,  70,4095,4095,1474,1472,1296,2116,1261,1026,
  55,  58,  70,4095,4095,1474,1472,1298,2115,1239,1026,
  55,  57,  69,4095,4095,1473,1471,1298,2117,1215,1025,
  56,  56,  69,4095,4095,1474,1473,1298,2118,1142,1025,
  55,  56,  69,4095,4095,1474,1473,1296,2116,1133,1027,
  57,  56,  69,4095,4095,1475,1473,1295,2116,1096,1026,
  56,  56,  68,4095,4095,1476,1471,1295,2117,1369,1026,
  57,  56,  70,4095,4095,1474,1473,1298,2117,1373,1026,
  55,  57,  69,4095,4095,1474,1473,1298,2114,1392,1026,
  55,  57,  69,4095,4095,1474,1473,1296,2115,1404,1025,
  55,  55,  69,4095,4095,1475,1473,1298,2117,1407,1025,
  57,  55,  68,4095,4095,1474,1472,1299,2117,1349,1027,
  57,  56,  70,4095,4095,1473,1471,1298,2118,1262,1025,
  57,  56,  70,4095,4095,1475,1473,1298,2117,1272,1027,
  57,  57,  69,4095,4095,1475,1473,1296,2119,1275,1026,
  56,  57,  69,4095,4095,1475,1472,1299,2117,1281,1027,
  57,  55,  70,4095,4095,1474,1470,1295,2116,1259,1026,
  57,  56,  69,4095,4095,1476,1472,1297,2119,1217,1026,
  55,  56,  69,4095,4095,1476,1472,1298,2118,1175,1026,
  55,  57,  69,4095,4095,1473,1473,1296,2117,1123,1027,
  56,  56,  69,4095,4095,1475,1474,1297,2119,1102,1026,
  54,  54,  69,4095,4095,1474,1473,1296,2116,1377,1024,
  56,  56,  70,4095,4095,1474,1473,1298,2120,1382,1027,
  58,  56,  68,4095,4095,1475,1474,1296,2120,1401,1026,
  56,  55,  71,4095,4095,1475,1474,1296,2116,1391,1025,
  57,  56,  69,4095,4095,1475,1473,1295,2117,1419,1024,
  55,  57,  69,4095,4095,1475,1473,1297,2115,1351,1026,
  58,  55,  69,4095,4095,1476,1473,1298,2119,1275,1025,
  57,  57,  69,4095,4095,1474,1471,1297,2115,1277,1026,
  56,  57,  69,4095,4095,1475,1473,1298,2121,1264,1028,
  56,  54,  68,4095,4095,1476,1474,1299,2117,1263,1027,
  56,  56,  68,4095,4095,1474,1473,1296,2117,1426,1025,
  56,  56,  70,4095,4095,1475,1473,1294,2117,1427,1026,
  55,  57,  69,4095,4095,1474,1473,1298,2114,1428,1026,
  56,  57,  69,4095,4095,1475,1472,1295,2114,1457,1027,
  55,  56,  69,4095,4095,1475,1473,1295,2120,1424,1026,
  56,  55,  69,4095,4095,1476,1472,1301,2115,1458,1027,
  55,  57,  69,4095,4095,1475,1473,1298,2117,1457,1025,
  57,  56,  69,4095,4095,1476,1471,1297,2117,1457,1025,
  56,  56,  68,4095,4095,1474,1470,1296,2114,1448,1025,
  57,  55,  69,4095,4095,1474,1471,1296,2116,1455,1025,
  57,  57,  69,4095,4095,1475,1471,1294,2120,1455,1027,
  55,  56,  70,4095,4095,1475,1473,1295,2117,1455,1027,
  57,  57,  69,4095,4095,1474,1471,1294,2115,1454,1028,
  55,  57,  70,4095,4095,1476,1469,1297,2118,1456,1028,
  55,  56,  69,4095,4095,1475,1469,1293,2117,1455,1027,
  56,  56,  69,4095,4095,1475,1470,1298,2117,1455,1024,
  56,  57,  68,4095,4095,1474,1469,1296,2118,1457,1024,
  55,  56,  70,4095,4095,1473,1470,1297,2117,1456,1027,
  57,  55,  70,4095,4095,1476,1469,1298,2116,1457,1026,
  57,  55,  70,4095,4095,1476,1470,1297,2117,1456,1025,
